address,all_adult_hospital_beds_7_day_avg,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_sum,all_adult_hospital_inpatient_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_sum,all_pediatric_inpatient_bed_occupied_7_day_avg,all_pediatric_inpatient_bed_occupied_7_day_coverage,all_pediatric_inpatient_bed_occupied_7_day_sum,all_pediatric_inpatient_beds_7_day_avg,all_pediatric_inpatient_beds_7_day_coverage,all_pediatric_inpatient_beds_7_day_sum,ccn,city,collection_week,fips_code,geocoded_hospital_address,hhs_ids,hospital_name,hospital_pk,hospital_subtype,icu_beds_used_7_day_avg,icu_beds_used_7_day_coverage,icu_beds_used_7_day_sum,icu_patients_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_sum,inpatient_beds_7_day_avg,inpatient_beds_7_day_coverage,inpatient_beds_7_day_sum,inpatient_beds_used_7_day_avg,inpatient_beds_used_7_day_coverage,inpatient_beds_used_7_day_sum,inpatient_beds_used_covid_7_day_avg,inpatient_beds_used_covid_7_day_coverage,inpatient_beds_used_covid_7_day_sum,is_metro_micro,previous_day_admission_adult_covid_confirmed_18-19_7_day_sum,previous_day_admission_adult_covid_confirmed_20-29_7_day_sum,previous_day_admission_adult_covid_confirmed_30-39_7_day_sum,previous_day_admission_adult_covid_confirmed_40-49_7_day_sum,previous_day_admission_adult_covid_confirmed_50-59_7_day_sum,previous_day_admission_adult_covid_confirmed_60-69_7_day_sum,previous_day_admission_adult_covid_confirmed_70-79_7_day_sum,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_80+_7_day_sum,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_adult_covid_suspected_18-19_7_day_sum,previous_day_admission_adult_covid_suspected_20-29_7_day_sum,previous_day_admission_adult_covid_suspected_30-39_7_day_sum,previous_day_admission_adult_covid_suspected_40-49_7_day_sum,previous_day_admission_adult_covid_suspected_50-59_7_day_sum,previous_day_admission_adult_covid_suspected_60-69_7_day_sum,previous_day_admission_adult_covid_suspected_70-79_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_80+_7_day_sum,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,previous_day_admission_pediatric_covid_confirmed_0_4_7_day_sum,previous_day_admission_pediatric_covid_confirmed_12_17_7_day_sum,previous_day_admission_pediatric_covid_confirmed_5_11_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_admission_pediatric_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_covid_ED_visits_7_day_sum,previous_day_total_ED_visits_7_day_sum,previous_week_patients_covid_vaccinated_doses_all_7_day,previous_week_patients_covid_vaccinated_doses_one_7_day,previous_week_personnel_covid_vaccinated_doses_administered_7_day,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_sum,staffed_icu_pediatric_patients_confirmed_covid_7_day_avg,staffed_icu_pediatric_patients_confirmed_covid_7_day_coverage,staffed_icu_pediatric_patients_confirmed_covid_7_day_sum,staffed_pediatric_icu_bed_occupancy_7_day_avg,staffed_pediatric_icu_bed_occupancy_7_day_coverage,staffed_pediatric_icu_bed_occupancy_7_day_sum,state,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_beds_7_day_avg,total_beds_7_day_coverage,total_beds_7_day_sum,total_icu_beds_7_day_avg,total_icu_beds_7_day_coverage,total_icu_beds_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,total_personnel_covid_vaccinated_doses_all_7_day,total_personnel_covid_vaccinated_doses_none_7_day,total_personnel_covid_vaccinated_doses_one_7_day,total_staffed_adult_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_sum,total_staffed_pediatric_icu_beds_7_day_avg,total_staffed_pediatric_icu_beds_7_day_coverage,total_staffed_pediatric_icu_beds_7_day_sum,zip
401 MEDICAL PARK DRIVE,52.4,7.0,367.0,12.6,7.0,88.0,46.6,7.0,326.0,0.0,7.0,0.0,0.0,7.0,0.0,010169,ATMORE,2022-09-23,1053.0,POINT (-87.479707 31.017327),[C010169-A],ATMORE COMMUNITY HOSPITAL,010169,Short Term,,7.0,17.0,0.0,7.0,0.0,46.6,7.0,326.0,12.6,7.0,88.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,,227.0,,,,,7.0,17.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,AL,0.0,7.0,0.0,0.0,7.0,0.0,52.4,7.0,367.0,6.0,7.0,42.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,,,,6.0,7.0,42.0,0.0,7.0,0.0,36502
15155 HIGHWAY 43,26.0,7.0,182.0,12.3,7.0,86.0,19.0,7.0,133.0,0.0,7.0,0.0,,7.0,14.0,010158,RUSSELLVILLE,2022-09-23,1059.0,POINT (-87.717586 34.511208),[C010158-A],RUSSELLVILLE HOSPITAL,010158,Short Term,,7.0,22.0,0.0,7.0,0.0,21.0,7.0,147.0,12.3,7.0,86.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,,178.0,,,,,7.0,22.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,AL,0.0,7.0,0.0,0.0,7.0,0.0,28.0,7.0,196.0,6.0,7.0,42.0,0.0,7.0,0.0,,0.0,,0.0,7.0,0.0,0.0,7.0,0.0,,,,6.0,7.0,42.0,0.0,7.0,0.0,35653
1200 W MAPLE AVENUE,62.4,7.0,437.0,27.1,7.0,190.0,57.0,7.0,399.0,0.0,7.0,0.0,0.0,7.0,0.0,010062,GENEVA,2022-09-23,1061.0,POINT (-85.89112 31.04802),[C010062-A],WIREGRASS MEDICAL CENTER,010062,Short Term,,7.0,11.0,0.0,7.0,0.0,57.0,7.0,399.0,27.1,7.0,190.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,43.0,190.0,,,,,7.0,11.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,AL,0.0,7.0,0.0,0.0,7.0,0.0,62.4,7.0,437.0,6.0,7.0,42.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,,,,6.0,7.0,42.0,0.0,7.0,0.0,36340
4370 WEST MAIN STREET,230.0,7.0,1610.0,167.6,7.0,1173.0,207.0,7.0,1449.0,0.0,7.0,0.0,0.0,7.0,0.0,010055,DOTHAN,2022-09-23,1069.0,POINT (-85.45796 31.23601),[C010055-A],FLOWERS HOSPITAL,010055,Short Term,38.9,7.0,272.0,0.0,7.0,0.0,217.0,7.0,1519.0,174.9,7.0,1224.0,7.6,7.0,53.0,1.0,0.0,,0.0,0.0,,,0.0,7.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,5.0,803.0,,,,31.6,7.0,221.0,,7.0,12.0,,7.0,12.0,0.0,7.0,0.0,0.0,7.0,0.0,AL,7.6,7.0,53.0,7.6,7.0,53.0,240.0,7.0,1680.0,40.0,7.0,280.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,,,,30.0,7.0,210.0,0.0,7.0,0.0,36305
1108 ROSS CLARK CIRCLE,389.7,7.0,2728.0,327.1,7.0,2290.0,361.7,7.0,2532.0,7.0,7.0,49.0,8.0,7.0,56.0,010001,DOTHAN,2022-09-23,1069.0,POINT (-85.36139 31.21561),[C010001-A],SOUTHEAST HEALTH MEDICAL CENTER,010001,Short Term,55.1,7.0,386.0,0.0,7.0,0.0,382.3,7.0,2676.0,348.1,7.0,2437.0,12.7,7.0,89.0,1.0,0.0,,,,,0.0,0.0,7.0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,,0.0,0.0,7.0,,0.0,7.0,,149.0,1017.0,,,,41.1,7.0,288.0,,7.0,10.0,,7.0,10.0,0.0,7.0,0.0,0.0,7.0,0.0,AL,12.6,7.0,88.0,12.6,7.0,88.0,410.3,7.0,2872.0,54.6,7.0,382.0,,7.0,,0.0,5.0,0.0,,7.0,,,7.0,,,,,42.0,7.0,294.0,0.0,7.0,0.0,36301
701 PRINCETON AVENUE SOUTHWEST,258.0,7.0,1806.0,171.7,7.0,1202.0,232.0,7.0,1624.0,0.0,7.0,0.0,0.0,7.0,0.0,010103,BIRMINGHAM,2022-09-23,1073.0,POINT (-86.84611 33.49907),[C010103-A],PRINCETON BAPTIST MEDICAL CENTER,010103,Short Term,46.3,7.0,324.0,0.0,7.0,0.0,244.0,7.0,1708.0,178.9,7.0,1252.0,13.0,7.0,91.0,1.0,0.0,0.0,0.0,0.0,,4.0,4.0,7.0,14.0,4.0,0.0,0.0,,,7.0,14.0,18.0,16.0,7.0,77.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,140.0,544.0,,,,39.1,7.0,274.0,,7.0,13.0,,7.0,13.0,0.0,7.0,0.0,0.0,7.0,0.0,AL,13.0,7.0,91.0,13.0,7.0,91.0,270.0,7.0,1890.0,56.0,7.0,392.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,,,,44.0,7.0,308.0,0.0,7.0,0.0,35211
2010 BROOKWOOD MEDICAL CENTER DRIVE,289.3,7.0,2025.0,218.4,7.0,1529.0,249.3,7.0,1745.0,0.0,7.0,0.0,0.0,7.0,0.0,010139,BIRMINGHAM,2022-09-23,1073.0,POINT (-86.77661 33.46349),[C010139-A],BROOKWOOD BAPTIST MEDICAL CENTER,010139,Short Term,47.0,7.0,329.0,0.0,7.0,0.0,292.3,7.0,2046.0,230.1,7.0,1611.0,6.9,7.0,48.0,1.0,0.0,0.0,,0.0,0.0,0.0,,7.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,,,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,133.0,758.0,,,,35.3,7.0,247.0,,7.0,5.0,,7.0,5.0,0.0,7.0,0.0,0.0,7.0,0.0,AL,6.9,7.0,48.0,6.6,7.0,46.0,332.3,7.0,2326.0,83.6,7.0,585.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,,,,40.6,7.0,284.0,0.0,7.0,0.0,35209
810 ST VINCENT'S DRIVE,459.6,7.0,3217.0,357.1,7.0,2500.0,437.3,7.0,3061.0,0.0,7.0,0.0,0.0,7.0,0.0,010056,BIRMINGHAM,2022-09-23,1073.0,POINT (-86.78874 33.508),[C010056-A],ST VINCENT'S BIRMINGHAM,010056,Short Term,53.9,7.0,377.0,0.0,7.0,0.0,451.9,7.0,3163.0,365.7,7.0,2560.0,9.1,7.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,,,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,109.0,673.0,,,,45.3,7.0,317.0,,7.0,5.0,,7.0,4.0,0.0,7.0,0.0,0.0,7.0,0.0,AL,8.9,7.0,62.0,8.1,7.0,57.0,474.1,7.0,3319.0,65.6,7.0,459.0,,7.0,,0.0,7.0,0.0,,7.0,,0.0,7.0,0.0,,,,51.0,7.0,357.0,0.0,7.0,0.0,35205
1701 VETERANS DRIVE,243.0,7.0,1701.0,182.4,7.0,1277.0,221.0,7.0,1547.0,11.1,7.0,78.0,10.0,7.0,70.0,010006,FLORENCE,2022-09-23,1077.0,POINT (-87.65047 34.80349),[C010006-A],NORTH ALABAMA MEDICAL CENTER,010006,Short Term,24.7,7.0,173.0,0.0,7.0,0.0,231.0,7.0,1617.0,193.6,7.0,1355.0,4.7,7.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,11.0,882.0,,,,24.7,7.0,173.0,,7.0,,,7.0,,0.0,7.0,0.0,0.0,7.0,0.0,AL,4.7,7.0,33.0,4.7,7.0,33.0,253.0,7.0,1771.0,40.0,7.0,280.0,0.0,7.0,0.0,,0.0,,0.0,7.0,0.0,0.0,7.0,0.0,,,,40.0,7.0,280.0,0.0,7.0,0.0,35630
700 WEST MARKET STREET,128.1,7.0,897.0,58.9,7.0,412.0,111.1,7.0,778.0,0.0,7.0,0.0,0.0,7.0,0.0,010079,ATHENS,2022-09-23,1083.0,POINT (-86.97834 34.80371),[C010079-A],ATHENS LIMESTONE HOSPITAL,010079,Short Term,8.3,7.0,58.0,0.0,7.0,0.0,111.1,7.0,778.0,58.9,7.0,412.0,7.4,7.0,52.0,1.0,0.0,0.0,0.0,0.0,,,,7.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,116.0,561.0,,,,8.3,7.0,58.0,,7.0,12.0,,7.0,12.0,0.0,7.0,0.0,0.0,7.0,0.0,AL,7.4,7.0,52.0,7.4,7.0,52.0,128.1,7.0,897.0,10.0,7.0,70.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,,,,10.0,7.0,70.0,0.0,7.0,0.0,35611
101 SIVLEY RD,914.9,7.0,6404.0,753.6,7.0,5275.0,819.9,7.0,5739.0,32.6,7.0,228.0,35.0,7.0,245.0,010039,HUNTSVILLE,2022-09-23,1089.0,POINT (-86.581547 34.721226),"[C010039-B, C010039-C]",HUNTSVILLE HOSPITAL,010039,Short Term,149.1,7.0,1044.0,0.0,7.0,0.0,918.4,7.0,6429.0,839.4,7.0,5876.0,88.4,7.0,619.0,1.0,0.0,5.0,7.0,4.0,7.0,17.0,15.0,7.0,67.0,12.0,0.0,4.0,15.0,18.0,14.0,31.0,37.0,28.0,7.0,168.0,21.0,0.0,0.0,7.0,0.0,,7.0,8.0,0.0,7.0,41.0,684.0,3576.0,,,,87.9,7.0,615.0,9.3,7.0,65.0,,7.0,25.0,,7.0,8.0,8.0,7.0,56.0,AL,77.1,7.0,540.0,34.6,7.0,242.0,1013.4,7.0,7094.0,172.6,7.0,1208.0,,7.0,,0.0,7.0,0.0,11.3,7.0,79.0,,7.0,15.0,,,,99.0,7.0,693.0,10.0,7.0,70.0,35801
1530 U S HIGHWAY 43,55.9,7.0,391.0,15.3,7.0,107.0,48.9,7.0,342.0,0.0,7.0,0.0,0.0,7.0,0.0,010086,WINFIELD,2022-09-23,1093.0,POINT (-87.8244 33.929257),[C010086-A],NORTHWEST MEDICAL CENTER,010086,Short Term,,7.0,,0.0,7.0,0.0,48.9,7.0,342.0,15.3,7.0,107.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,,187.0,,,,,7.0,,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,AL,0.0,7.0,0.0,0.0,7.0,0.0,55.9,7.0,391.0,4.0,7.0,28.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,,,,4.0,7.0,28.0,0.0,7.0,0.0,35594
6801 AIRPORT BOULEVARD,280.0,7.0,1960.0,181.0,7.0,1267.0,250.0,7.0,1750.0,0.0,7.0,0.0,16.0,7.0,112.0,010090,MOBILE,2022-09-23,1097.0,POINT (-88.1989 30.68196),[C010090-A],PROVIDENCE HOSPITAL,010090,Short Term,24.3,7.0,170.0,0.0,7.0,0.0,266.0,7.0,1862.0,181.0,7.0,1267.0,5.0,7.0,35.0,1.0,0.0,0.0,,0.0,,0.0,,7.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,22.0,844.0,,,,24.3,7.0,170.0,,7.0,,,7.0,,0.0,7.0,0.0,0.0,7.0,0.0,AL,5.0,7.0,35.0,5.0,7.0,35.0,296.0,7.0,2072.0,44.0,7.0,308.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,,,,44.0,7.0,308.0,0.0,7.0,0.0,36608
5 MOBILE INFIRMARY CIRCLE,544.0,7.0,3808.0,474.0,7.0,3318.0,508.0,7.0,3556.0,,7.0,10.0,8.0,7.0,56.0,010113,MOBILE,2022-09-23,1097.0,POINT (-88.081013 30.696442),[C010113-A],MOBILE INFIRMARY MEDICAL CENTER,010113,Short Term,51.6,7.0,361.0,0.0,7.0,0.0,516.0,7.0,3612.0,475.4,7.0,3328.0,6.1,7.0,43.0,1.0,0.0,0.0,0.0,,,0.0,,7.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,46.0,1200.0,,,,51.6,7.0,361.0,,7.0,,,7.0,,0.0,7.0,0.0,0.0,7.0,0.0,AL,6.1,7.0,43.0,6.1,7.0,43.0,552.0,7.0,3864.0,70.0,7.0,490.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,,,,70.0,7.0,490.0,0.0,7.0,0.0,36607
2016 SOUTH ALABAMA AVENUE,59.0,7.0,413.0,12.1,7.0,85.0,47.0,7.0,329.0,0.0,7.0,0.0,0.0,7.0,0.0,010120,MONROEVILLE,2022-09-23,1099.0,POINT (-87.319411 31.497839),[C010120-A],MONROE COUNTY HOSPITAL,010120,Short Term,,7.0,17.0,0.0,7.0,0.0,47.0,7.0,329.0,12.1,7.0,85.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,4.0,282.0,,,,,7.0,17.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,AL,0.0,7.0,0.0,0.0,7.0,0.0,59.0,7.0,413.0,8.0,7.0,56.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,,,,8.0,7.0,56.0,0.0,7.0,0.0,36460
2105 EAST SOUTH BOULEVARD,408.0,7.0,2856.0,253.9,7.0,1777.0,343.0,7.0,2401.0,0.0,7.0,0.0,0.0,7.0,0.0,010023,MONTGOMERY,2022-09-23,1101.0,POINT (-86.276489 32.327148),"[C010023-A, C010023-B]",BAPTIST MEDICAL CENTER SOUTH,010023,Short Term,66.0,7.0,462.0,0.0,7.0,0.0,379.0,7.0,2653.0,276.1,7.0,1933.0,4.9,7.0,34.0,1.0,0.0,0.0,0.0,,0.0,0.0,,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,57.0,1009.0,,,,43.7,7.0,306.0,,7.0,17.0,,7.0,17.0,0.0,7.0,0.0,0.0,7.0,0.0,AL,4.9,7.0,34.0,,7.0,27.0,444.0,7.0,3108.0,80.0,7.0,560.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,,,,44.0,7.0,308.0,0.0,7.0,0.0,36116
1725 PINE STREET,290.0,7.0,2030.0,232.7,7.0,1629.0,254.0,7.0,1778.0,0.0,7.0,0.0,7.0,7.0,49.0,010024,MONTGOMERY,2022-09-23,1101.0,POINT (-86.28498 32.36682),[C010024-A],JACKSON HOSPITAL & CLINIC INC,010024,Short Term,27.6,7.0,193.0,0.0,7.0,0.0,261.0,7.0,1827.0,232.7,7.0,1629.0,7.7,7.0,54.0,1.0,,0.0,0.0,0.0,,,,7.0,8.0,,0.0,0.0,,,4.0,4.0,10.0,10.0,7.0,36.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,9.0,1067.0,,,,27.6,7.0,193.0,,7.0,8.0,,7.0,7.0,0.0,7.0,0.0,0.0,7.0,0.0,AL,7.7,7.0,54.0,7.0,7.0,49.0,297.0,7.0,2079.0,30.0,7.0,210.0,,7.0,7.0,,0.0,,0.0,7.0,0.0,0.0,7.0,0.0,,,,30.0,7.0,210.0,0.0,7.0,0.0,36106
400 TAYLOR ROAD,220.0,7.0,1540.0,91.9,7.0,643.0,185.0,7.0,1295.0,5.1,7.0,36.0,8.0,7.0,56.0,010149,MONTGOMERY,2022-09-23,1101.0,POINT (-86.17191 32.37651),[C010149-A],BAPTIST MEDICAL CENTER EAST,010149,Short Term,37.6,7.0,263.0,0.0,7.0,0.0,229.0,7.0,1603.0,123.3,7.0,863.0,6.7,7.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,58.0,1009.0,,,,11.3,7.0,79.0,,7.0,11.0,,7.0,11.0,0.0,7.0,0.0,0.0,7.0,0.0,AL,6.7,7.0,47.0,6.3,7.0,44.0,264.0,7.0,1848.0,48.0,7.0,336.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,,,,12.0,7.0,84.0,0.0,7.0,0.0,36117
1201 7TH STREET SE,304.0,7.0,2128.0,192.7,7.0,1349.0,258.0,7.0,1806.0,0.0,7.0,0.0,0.0,7.0,0.0,010085,DECATUR,2022-09-23,1103.0,POINT (-86.97261 34.591168),"[C010085-A, C010085-C, C010085-B]",DECATUR MORGAN HOSPITAL-DECATUR CAMPUS,010085,Short Term,14.7,7.0,103.0,,7.0,6.0,258.0,7.0,1806.0,192.7,7.0,1349.0,5.0,7.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,85.0,1025.0,,,,14.7,7.0,103.0,,7.0,12.0,,7.0,12.0,0.0,7.0,0.0,0.0,7.0,0.0,AL,4.9,7.0,34.0,4.9,7.0,34.0,304.0,7.0,2128.0,19.0,7.0,133.0,,7.0,14.0,0.0,7.0,0.0,,7.0,,,7.0,,,,,19.0,7.0,133.0,0.0,7.0,0.0,35601
1330 HIGHWAY 231 SOUTH,59.1,7.0,414.0,19.9,7.0,139.0,50.1,7.0,351.0,0.0,7.0,0.0,0.0,7.0,0.0,010126,TROY,2022-09-23,1109.0,POINT (-85.94581 31.78035),[C010126-A],TROY REGIONAL MEDICAL CENTER,010126,Short Term,,7.0,26.0,0.0,7.0,0.0,50.1,7.0,351.0,19.9,7.0,139.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,,377.0,,,,,7.0,26.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,AL,0.0,7.0,0.0,0.0,7.0,0.0,59.1,7.0,414.0,9.0,7.0,63.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,,,,9.0,7.0,63.0,0.0,7.0,0.0,36081
